id,scrape_id,last_scraped,name,host_id,street,city,latitude,longitude,is_location_exact
19849676,2.02E+13,7/12/2018,Groovy place next to Federation Square,28087359,"Melbourne, VIC, Australia",Melbourne,-37.81567081,144.9686503,t
19850062,2.02E+13,7/12/2018,Canterbury Hi End Living - affordable prices,140349449,"Canterbury, VIC, Australia",Canterbury,-37.81681026,145.0638963,t
19851795,2.02E+13,7/12/2018,Warm room in the West,44617840,"Sunshine, VIC, Australia",Sunshine,-37.789239,144.8403239,t
19855764,2.02E+13,7/12/2018,"Experience an authentic, clean & cosy hipster home",17464965,"Brunswick, VIC, Australia",Brunswick,-37.77068112,144.9664359,t
19863541,2.02E+13,7/12/2018,"Quirky, unique city fringe with spa",6369657,"North Melbourne, VIC, Australia",North Melbourne,-37.80373562,144.949863,t
19863552,2.02E+13,7/12/2018,Modern & Clean apartment near to all amenties,121283558,"Kew, VIC, Australia",Kew,-37.80776895,145.0354406,t
19863916,2.02E+13,7/12/2018,Enjoy Chapel Street Shops in a Luxury Victorian House in South Yarra,7706688,"South Yarra, VIC, Australia",South Yarra,-37.84493536,144.9999851,f
19864528,2.02E+13,7/12/2018,Rockmans Apartments South Yarra apart 3,33539920,"South Yarra, VIC, Australia",South Yarra,-37.84459738,144.9856032,t
19864963,2.02E+13,7/12/2018,Lovely 2 bedroom home,55994854,"Ashwood, VIC, Australia",Ashwood,-37.86416973,145.1099168,t
19865046,2.02E+13,7/12/2018,New Apartment near  CBD area Free Parking & Wifi,140513663,"Abbotsford, VIC, Australia",Abbotsford,-37.80938269,145.0076919,f
19865166,2.02E+13,7/12/2018,Tranquil urban retreat - only 10km from CBD,65956776,"Coburg North, VIC, Australia",Coburg North,-37.73013133,144.9791735,t
19865446,2.02E+13,7/12/2018,270-Degree City Views from a Luxury Apartment,140519500,"Docklands, VIC, Australia",Docklands,-37.8247891,144.9421556,t
19866225,2.02E+13,7/12/2018,Spacious Inner City Sanctuary,25247041,"South Melbourne, VIC, Australia",South Melbourne,-37.83471778,144.9637204,t
19867823,2.02E+13,7/12/2018,å¢¨å°”æœ¬å¸‚ä¸­å¿ƒæ¸©é¦¨å¤§åºŠæˆ¿ fantastic room in city center,129422590,"Melbourne, VIC, Australia",Melbourne,-37.81229308,144.9692395,f
19869208,2.02E+13,7/12/2018,Room 4 Home Sweet Home near to MONASH CLAYTON,133551855,"Oakleigh East, VIC, Australia",Oakleigh East,-37.90227069,145.1209572,t
19870807,2.02E+13,7/12/2018,An AMAZING place to call home in Melbourne!,134844697,"Travancore, VIC, Australia",Travancore,-37.78452414,144.9391612,t
19879551,2.02E+13,7/12/2018,Two bed room apartment. With car park,135757089,"Hawthorn, VIC, Australia",Hawthorn,-37.83202853,145.0421445,f
19879713,2.02E+13,7/12/2018,Fantastic 3 Bedroom House in Fashionable Fitzroy,89215873,"Fitzroy, VIC, Australia",Fitzroy,-37.80051595,144.981883,t
19880669,2.02E+13,7/12/2018,Clean and comfortable 2 bedroom unit **Free WiFi**,140693462,"Hoppers Crossing, VIC, Australia",Hoppers Crossing,-37.86671488,144.6849759,t
19882691,2.02E+13,7/12/2018,Eureka Tower Penthouse Presidential suite,68551804,"Southbank, VIC, Australia",Southbank,-37.82047314,144.9638769,t
19884138,2.02E+13,7/12/2018,4 BR morden house for family living,140730202,"Hampton, VIC, Australia",Hampton,-37.94034902,145.0046998,t
19884368,2.02E+13,7/12/2018,"Delightful Docklands & The District, in Melbourne!",40371032,"Docklands, VIC, Australia",Docklands,-37.81256429,144.9380614,t
19892863,2.02E+13,7/12/2018,Lux Interiors: The Flamingo Suite,8930383,"Brunswick, VIC, Australia",Brunswick,-37.77725059,144.9614275,t
19892969,2.02E+13,7/12/2018,Modern townhouse in a great location,2889222,"Prahran, VIC, Australia",Prahran,-37.85244792,145.0028181,t
19893712,2.02E+13,7/12/2018,Private room in the heart of Fitzroy,16609304,"Fitzroy, VIC, Australia",Fitzroy,-37.79858531,144.9755097,t
19894566,2.02E+13,7/12/2018,River Delight close to all Melbourne has to offer.,102308709,"Melbourne, VIC, Australia",Melbourne,-37.82108307,144.9407245,f
19894685,2.02E+13,7/12/2018,Magnificent + Spacious -  next to the CBD,28076676,"Melbourne, VIC, Australia",Melbourne,-37.84853817,144.9788691,t
19895209,2.02E+13,7/12/2018,Entire Apartment in the heart of Brunswick,22515003,"Brunswick, VIC, Australia",Brunswick,-37.7720515,144.9600166,t
19895689,2.02E+13,7/12/2018,Cosy South Yarra Hideaway,14379438,"South Yarra, VIC, Australia",South Yarra,-37.83236323,144.9870063,f
19895975,2.02E+13,7/12/2018,High-rise Apt* Local Artist Studio*Stunning view,133472555,"Melbourne, VIC, Australia",Melbourne,-37.81471661,144.9540337,t
19896197,2.02E+13,7/12/2018,Enjoy Panoramic Views from an Apartment in Docklands,108280030,"Docklands, VIC, Australia",Docklands,-37.82017539,144.9422745,t
19897672,2.02E+13,7/12/2018,Comfortable Clifton + Private Bathroom,86474757,"Richmond, VIC, Australia",Richmond,-37.82226467,144.9955511,t
19898467,2.02E+13,7/12/2018,Conran,73288309,"Tarneit, VIC, Australia",Tarneit,-37.83572794,144.6887725,t
19899533,2.02E+13,7/12/2018,Wheelers Hill spacious house - 5 bedrooms,140847636,"Wheelers Hill, VIC, Australia",Wheelers Hill,-37.89799051,145.180303,t
19899538,2.02E+13,7/12/2018,A peaceful country oasis right by the city,67875639,"Kew, VIC, Australia",Kew,-37.79427119,145.0218291,f
19900147,2.02E+13,7/12/2018,Full house,25165974,"Prahran, VIC, Australia",Prahran,-37.8460882,144.9860846,t
19900223,2.02E+13,7/12/2018,Society,38212119,"South Yarra, VIC, Australia",South Yarra,-37.84478974,144.9959141,f
19900464,2.02E+13,7/12/2018,Comfy private room in Carlton,105440920,"Carlton, VIC, Australia",Carlton,-37.79718471,144.9708744,t
19911036,2.02E+13,7/12/2018,Majorca 401 Superb laneway historic apartment,15029306,"Melbourne, VIC, Australia",Melbourne,-37.81730783,144.9650515,t
19913243,2.02E+13,7/12/2018,Lux Interiors: Tiki Calypso Suite,8930383,"Brunswick, VIC, Australia",Brunswick,-37.77777396,144.9631149,t
19913356,2.02E+13,7/12/2018,"Midcentury Home, 2 Acre Gardn at Top of 1000 Steps",4099792,"Ferny Creek, VIC, Australia",Ferny Creek,-37.8748552,145.3218802,t
19914104,2.02E+13,7/12/2018,"Cute, cosy inner city Melbourne apartment",54307859,"Richmond, VIC, Australia",Richmond,-37.82768224,145.0002455,f
19916931,2.02E+13,7/12/2018,"Spacious, Quiet & Private Room with Ensuite",141080195,"Murrumbeena, VIC, Australia",Murrumbeena,-37.89699538,145.0701465,t
19917584,2.02E+13,7/12/2018,Heyhey,30341461,"Brunswick, VIC, Australia",Brunswick,-37.76688768,144.9633999,t
19917938,2.02E+13,7/12/2018,Gorgeous 1 bedroom next to tram and Chapel Street,19600178,"Windsor, VIC, Australia",Windsor,-37.85795336,144.9970095,f
19919998,2.02E+13,7/12/2018,Master Bedroom with Ensuite - Close CBD,34939966,"Southbank, VIC, Australia",Southbank,-37.82441321,144.9611272,t
19920507,2.02E+13,7/12/2018,"A home that's ready to go, quiet and relaxing.",98367238,"Frankston South, VIC, Australia",Frankston South,-38.16617382,145.1060727,t
19920943,2.02E+13,7/12/2018,Experience a haven away from the metropolis.,2166973,"Abbotsford, VIC, Australia",Abbotsford,-37.80086267,145.0008872,t
19926431,2.02E+13,7/12/2018,City View CBD 2Bedroom Apart111ment,47524508,"Melbourne, VIC, Australia",Melbourne,-37.81465408,144.9520085,t
19932070,2.02E+13,7/12/2018,The Hamptons 2 Bedroom Deluxe,126540899,"Port Melbourne, VIC, Australia",Port Melbourne,-37.82226583,144.8926793,t
19932324,2.02E+13,7/12/2018,South Yarra Luxury 2 Bedroom Apartment,8924888,"South Yarra, VIC, Australia",South Yarra,-37.84164963,144.9978565,t
19932538,2.02E+13,7/12/2018,At the Paris end of Melbourne CIty!,2058617,"Melbourne, VIC, Australia",Melbourne,-37.81646268,144.9713995,t
19933547,2.02E+13,7/12/2018,Charming two storey stable conversion in a mansion,90725860,"Carlton, VIC, Australia",Carlton,-37.79324088,144.97252,t
19934660,2.02E+13,7/12/2018,New - clean - BEACH - VILLAGE - CLOSE TO CITY,46173345,"Elwood, VIC, Australia",Elwood,-37.88449066,144.9861585,t
19934902,2.02E+13,7/12/2018,Beautiful 1bd Studio Next to Iconic Fawkner Park,141260393,"Melbourne, VIC, Australia",Melbourne,-37.84192391,144.9786974,t
19937463,2.02E+13,7/12/2018,Water View Apt next to Marvel Stadium & Transport,82393646,"Docklands, VIC, Australia",Docklands,-37.81586236,144.9470305,f
19940989,2.02E+13,7/12/2018,"Large, natural light-filled two bedroom Toorak apt",141307127,"Toorak, VIC, Australia",Toorak,-37.83344111,145.0199295,f
19943451,2.02E+13,7/12/2018,"BIG group?No Worry, we take care of 9pax in 3rooms",127710425,"Point Cook, VIC, Australia",Point Cook,-37.88434453,144.7231612,t
19951999,2.02E+13,7/12/2018,A Spacious Living Area in the West,14710097,"Altona Meadows, VIC, Australia",Altona Meadows,-37.86704557,144.785214,t
19952061,2.02E+13,7/12/2018,The Hamptons Port Melbourne - Premier 2 Bedroom,126540899,"Port Melbourne, VIC, Australia",Port Melbourne,-37.83916309,144.9407308,t
19952926,2.02E+13,7/12/2018,Cozy and spacious room,141431647,"Clayton, VIC, Australia",Clayton,-37.91953355,145.1274025,f
19953543,2.02E+13,7/12/2018,Lux Interiors: Viva Elvis Garden Apartment,8930383,"Brunswick, VIC, Australia",Brunswick,-37.77733595,144.9629422,t
19953909,2.02E+13,7/12/2018,Aura-1 Bedroom Apartment with Balcony,105280981,"Melbourne, VIC, Australia",Melbourne,-37.82002156,144.955855,t
19953989,2.02E+13,7/12/2018,Great natural view & location near Casino,84822561,"Southbank, VIC, Australia",Southbank,-37.82496405,144.9623884,f
19955155,2.02E+13,7/12/2018,Artisans Apartment,93583428,"Kalorama, VIC, Australia",Kalorama,-37.81515603,145.3805953,t
19958036,2.02E+13,7/12/2018,1 Bedroom Suite in Melbourne CBD - 7 nights,1403803,"Melbourne, VIC, Australia",Melbourne,-37.81865718,144.9587687,t
19958339,2.02E+13,7/12/2018,1 Bedroom Suite in Melbourne CBD - 7 Nights,1403803,"Melbourne, VIC, Australia",Melbourne,-37.81855227,144.9586485,t
19959053,2.02E+13,7/12/2018,One Fine Day We Shall See,21897511,"Brunswick, VIC, Australia",Brunswick,-37.76723158,144.9646027,t
19959898,2.02E+13,7/12/2018,"QUIET, NICE AND EASY TO ACCESS",60112441,"South Yarra, VIC, Australia",South Yarra,-37.83921268,144.989181,f
19968215,2.02E+13,7/12/2018,Master bedroom in Richmond,20333946,"Richmond, VIC, Australia",Richmond,-37.81506113,145.0031319,f
19969811,2.02E+13,7/12/2018,The Lodge,51962029,"Maribyrnong, VIC, Australia",Maribyrnong,-37.77342668,144.872668,t
19970598,2.02E+13,7/12/2018,Self contained retreat,141613644,"Belgrave, VIC, Australia",Belgrave,-37.91748361,145.3666127,t
19972159,2.02E+13,7/12/2018,Cosy room close to Malvern Station,132738565,"Malvern, VIC, Australia",Malvern,-37.86312735,145.0270856,t
19972314,2.02E+13,7/12/2018,Modern Inner City Apartment - Great Views,101768563,"Abbotsford, VIC, Australia",Abbotsford,-37.81030017,145.0075315,t
19972357,2.02E+13,7/12/2018,Barebones Near Hospital & University - Hop to CBD,7146549,"Parkville, VIC, Australia",Parkville,-37.7962501,144.9574315,t
19974426,2.02E+13,7/12/2018,Golden Location Comfortable Home in Glen Waverley,111076915,"Glen Waverley, VIC, Australia",Glen Waverley,-37.88413953,145.1639172,t
19974610,2.02E+13,7/12/2018,Rae,38532467,"Clayton, VIC, Australia",Clayton,-37.92061483,145.128989,f
19974957,2.02E+13,7/12/2018,Cozy 3BR Apartment in the heart of Melbourne CBD,139589817,"Melbourne, VIC, Australia",Melbourne,-37.80974116,144.9607298,t
19974964,2.02E+13,7/12/2018,"My Cute Studio on Spencer St!Free tram,>1m Skybus",140156164,"Melbourne, VIC, Australia",Melbourne,-37.8148327,144.9534608,t
19975115,2.02E+13,7/12/2018,Lygon Luxury | Cozy Bright Modern 1 BR | Wifi,14869741,"Brunswick East, VIC, Australia",Brunswick East,-37.77229118,144.9708931,t
19975320,2.02E+13,7/12/2018,City center twosingle beds room,108018699,"Melbourne, VIC, Australia",Melbourne,-37.81229345,144.9687562,f
19975321,2.02E+13,7/12/2018,Short stay room,25323931,"Elwood, VIC, Australia",Elwood,-37.87758831,144.981631,f
19975411,2.02E+13,7/12/2018,Modern Contemporary Apartment St Kilda,141657975,"Melbourne, VIC, Australia",Melbourne,-37.83982573,144.9776298,t
19975482,2.02E+13,7/12/2018,Richmond Townhouse,59807760,"Richmond, VIC, Australia",Richmond,-37.81361395,145.0024069,t
19975492,2.02E+13,7/12/2018,city center,108018699,"Melbourne, VIC, Australia",Melbourne,-37.8140278,144.9689692,f
19977518,2.02E+13,7/12/2018,South Yarra brand new 1 BR Apartment,128652087,"South Yarra, VIC, Australia",South Yarra,-37.84331513,144.9961186,t
19978263,2.02E+13,7/12/2018,North-Facing Top Floor Apartment 6km from CBD,16547752,"Ascot Vale, VIC, Australia",Ascot Vale,-37.7723067,144.9258237,f
19978329,2.02E+13,7/12/2018,Modern 2br Apartment in Beautiful Historic Brewery,37517546,"East Melbourne, VIC, Australia",East Melbourne,-37.8101686,144.9862356,f
19981239,2.02E+13,7/12/2018,Walk to the Beach / Free WIFI,24990561,"Seaford, VIC, Australia",Seaford,-38.12742172,145.1278593,t
19985498,2.02E+13,7/12/2018,"1 BR apartment, stylish & modern, perfect location",61207690,"South Yarra, VIC, Australia",South Yarra,-37.83578522,144.9928313,f
19986241,2.02E+13,7/12/2018,Beautiful bright cosy retreat in leafy Fitzroy Nth,51853728,"Fitzroy North, VIC, Australia",Fitzroy North,-37.77616463,144.9840923,t
19986555,2.02E+13,7/12/2018,Pride Fawkner Apartments (LI) +PARKING+POOL+WIFI+GYM,141773627,"Melbourne, VIC, Australia",Melbourne,-37.84434599,144.9788596,t
19986752,2.02E+13,7/12/2018,Fresh new apartment @ 'Patersons' on Smith Street.,135758975,"Fitzroy, VIC, Australia",Fitzroy,-37.80251569,144.9829344,t
19987325,2.02E+13,7/12/2018,A place that you can't miss out,127710425,"Point Cook, VIC, Australia",Point Cook,-37.88540021,144.7229807,f
19987450,2.02E+13,7/12/2018,Parks and tranquility close to Melbourne CBD,14021838,"Newport, VIC, Australia",Newport,-37.84031753,144.8693064,t
19987621,2.02E+13,7/12/2018,Modern retreat | CBD edge | Free trams | Parking,84758089,"North Melbourne, VIC, Australia",North Melbourne,-37.80425484,144.9581873,t
19989508,2.02E+13,7/12/2018,"Quiet, central &  bright room | Private bathroom",84758089,"North Melbourne, VIC, Australia",North Melbourne,-37.80431556,144.9568811,t
19989578,2.02E+13,7/12/2018,LUSH MOROCCAN / BOHO OPEN PLAN WAREHOUSE,26178901,"Fitzroy, VIC, Australia",Fitzroy,-37.79768557,144.9789399,f
19991234,2.02E+13,7/12/2018,Melbourne Skyline Apartment,5507453,"Southbank, VIC, Australia",Southbank,-37.82115129,144.9630953,t
19992573,2.02E+13,7/12/2018,Masterbedroom in lil inn,16515931,"Melbourne, VIC, Australia",Melbourne,-37.81157367,144.9617901,t
19993665,2.02E+13,7/12/2018,"Istay All in One@45th floor, ä¸“ä¸š ç”¨å¿ƒ æ¬¢è¿Ž",100713806,"Melbourne, VIC, Australia",Melbourne,-37.8159473,144.9550438,t
19998816,2.02E+13,7/12/2018,"Modern House, all mod cons in a fantastic location",436242,"Northcote, VIC, Australia",Northcote,-37.76798874,144.9958062,t
19999362,2.02E+13,7/12/2018,Brunswick West Boheme,141916394,"Brunswick West, VIC, Australia",Brunswick West,-37.76835136,144.9411364,t
19999834,2.02E+13,7/12/2018,Dream Apartment,111491647,"Chadstone, VIC, Australia",Chadstone,-37.88731359,145.1061716,t
20000022,2.02E+13,7/12/2018,Lovely Melb CBD 1BR 1Bath Wifi*Pool*Gym*Free Tram,93930367,"Melbourne, VIC, Australia",Melbourne,-37.81657028,144.9534677,t
20000040,2.02E+13,7/12/2018,Bayside coastal easygoing  casual room for two,47342774,"Parkdale, VIC, Australia",Parkdale,-37.98531102,145.0731747,t
20000241,2.02E+13,7/12/2018,"Comfortable, Clean and Beautiful Surrounds",84435997,"Ascot Vale, VIC, Australia",Ascot Vale,-37.77457418,144.9058635,f
20000861,2.02E+13,7/12/2018,Victorian Splendour in the Heart of Armadale,84011936,"Armadale, VIC, Australia",Armadale,-37.85397213,145.015851,t
20001097,2.02E+13,7/12/2018,Idaway Studio,15166538,"Olinda, VIC, Australia",Olinda,-37.87127788,145.3778174,f
20001725,2.02E+13,7/12/2018,Two Single room rent,112291471,"Endeavour Hills, VIC, Australia",Endeavour Hills,-37.98893236,145.2639089,f
20001798,2.02E+13,7/12/2018,7km from city! FAMILY Interior designed 2bd twnhse,90242737,"Alphington, VIC, Australia",Alphington,-37.78383513,145.0257626,t
20001995,2.02E+13,7/12/2018,A lovely room close to Box Hill/Deakin University.,52210388,"Box Hill South, VIC, Australia",Box Hill South,-37.83511473,145.1205339,t
20002176,2.02E+13,7/12/2018,"Large new apartment with pool, gym, secure carpark",5706933,"Parkville, VIC, Australia",Parkville,-37.77938815,144.9395689,t
20003166,2.02E+13,7/12/2018,Bright and neat apartment on Claremont Street,35686273,"South Yarra, VIC, Australia",South Yarra,-37.83752901,144.9932867,t
20003256,2.02E+13,7/12/2018,"My Spencer St Studio: Melb CBD, free tram, skybus",140156164,"Melbourne, VIC, Australia",Melbourne,-37.81529589,144.9524775,t
20003582,2.02E+13,7/12/2018,Stylish + Brand NEW 1BD apt in South Yarra,37992190,"South Yarra, VIC, Australia",South Yarra,-37.83912697,144.9932857,f
20003767,2.02E+13,7/12/2018,A Little cosy Big warm room to light your trip,127710425,"Point Cook, VIC, Australia",Point Cook,-37.88400563,144.7232544,f
20004507,2.02E+13,7/12/2018,Noir Abode - Bourke Street,47754974,"Melbourne, VIC, Australia",Melbourne,-37.81231951,144.9694211,t
20005140,2.02E+13,7/12/2018,King of Convenience,141985830,"Cheltenham, VIC, Australia",Cheltenham,-37.95769844,145.0447302,t
20013584,2.02E+13,7/12/2018,"Beautiful Room with Ensuite, Wardrobes and Balcony",126167896,"Richmond, VIC, Australia",Richmond,-37.81084169,145.01362,f
20015635,2.02E+13,7/12/2018,The Hamptons Port Melbourne - 2 Bedroom Apartment,126540899,"Port Melbourne, VIC, Australia",Port Melbourne,-37.84037834,144.9364473,t
20015703,2.02E+13,7/12/2018,Private Bedroom +  Bathroom,31620872,"Hampton, VIC, Australia",Hampton,-37.94656312,145.0207304,t
20016427,2.02E+13,7/12/2018,ã€Young girl heartã€‘ã€å°‘å¥³å¿ƒã®å±‹ã€‘ã€CBD & Private Bathroomã€‘,134461000,"Melbourne, VIC, Australia",Melbourne,-37.81512172,144.9547535,f
20016592,2.02E+13,7/12/2018,The Hamptons Deluxe 1 Bedroom - Beautiful & Bright,126540899,"Port Melbourne, VIC, Australia",Port Melbourne,-37.84112367,144.9382438,t
20017190,2.02E+13,7/12/2018,DIVINE city views 2BD PAD *WIFI PARKING POOL GYM,1739996,"Southbank, VIC, Australia",Southbank,-37.82853351,144.9694457,t
20017658,2.02E+13,7/12/2018,"Victorian house 15min from Melbourne, free parking",60831906,"Spotswood, VIC, Australia",Spotswood,-37.83157882,144.8890252,t
20017893,2.02E+13,7/12/2018,"Close to everything, city views, swimming pool",56781551,"Thornbury, VIC, Australia",Thornbury,-37.76243887,144.9944026,t
20017949,2.02E+13,7/12/2018,1 Bedroom Suite in Melbourne CBD - 7 Nights,1403803,"Melbourne, VIC, Australia",Melbourne,-37.82015842,144.9597732,t
20018105,2.02E+13,7/12/2018,Lovely Cosy Homestay *PRIVATE BATHROOM & TOILET*,19764345,"Tarneit, VIC, Australia",Tarneit,-37.83906449,144.6772166,f
20018542,2.02E+13,7/12/2018,Homely & modern room in beautiful home.,97679745,"Coburg North, VIC, Australia",Coburg North,-37.72996925,144.967228,f
20019288,2.02E+13,7/12/2018,"203N - New apt up to 4 pp, near CBD, Gym & Pool",87004646,"Docklands, VIC, Australia",Docklands,-37.82031769,144.9416413,t
20020068,2.02E+13,7/12/2018,New York Loft style apartment  4 km to CBD,12847809,"South Yarra, VIC, Australia",South Yarra,-37.83348242,144.987153,t
20020281,2.02E+13,7/12/2018,The Perfect Pad,83247948,"Cheltenham, VIC, Australia",Cheltenham,-37.96026581,145.051568,t
20021632,2.02E+13,7/12/2018,Spacious bedroom near trendy bars and cafes,2039786,"Brunswick East, VIC, Australia",Brunswick East,-37.77916538,144.9751602,t
20022471,2.02E+13,7/12/2018,1 Bedroom Suite in Melbourne CBD - 7 nights,1403803,"Melbourne, VIC, Australia",Melbourne,-37.81884012,144.9601724,t
