,STOP_NAME,LATITUDE,LONGITUDE
4313,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
4314,Windsor Railway Station (Windsor),-37.856053,144.992035
4315,East Richmond Railway Station (Richmond),-37.8264,144.997066
4316,Jewell Railway Station (Brunswick),-37.774987,144.958717
4317,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
4318,South Yarra Railway Station (South Yarra),-37.838449,144.992342
4319,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
4320,Parliament Railway Station (Melbourne City),-37.811054,144.972911
4321,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
4322,Fairfield Railway Station (Fairfield),-37.779171,145.016905
4323,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
4324,Jewell Railway Station (Brunswick),-37.774987,144.958717
4325,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
4326,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
4327,Hawksburn Railway Station (South Yarra),-37.844591,145.002142
4328,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
4329,Prahran Railway Station (Prahran),-37.849518,144.98986
4330,Richmond Railway Station (Richmond),-37.824074,144.990164
4331,Windsor Railway Station (Windsor),-37.856053,144.992035
4332,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
4333,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
4334,Collingwood Railway Station (Abbotsford),-37.804526,144.99375
4335,Rushall Railway Station (Fitzroy North),-37.783217,144.992407
4336,Hawthorn Railway Station (Hawthorn),-37.821826,145.022899
4337,South Kensington Railway Station (Kensington),-37.799531,144.925469
4338,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
4339,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
4340,Yarraville Railway Station (Yarraville),-37.81585,144.889934
4341,Rushall Railway Station (Fitzroy North),-37.783217,144.992407
4342,Alphington Railway Station (Alphington),-37.778394,145.031255
4343,Collingwood Railway Station (Abbotsford),-37.804526,144.99375
4344,Windsor Railway Station (Windsor),-37.856053,144.992035
4345,Windsor Railway Station (Windsor),-37.856053,144.992035
4346,Windsor Railway Station (Windsor),-37.856053,144.992035
4347,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
4348,Darebin Railway Station (Ivanhoe),-37.774963,145.038476
4349,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
4350,Prahran Railway Station (Prahran),-37.849518,144.98986
4351,Jewell Railway Station (Brunswick),-37.774987,144.958717
4352,Prahran Railway Station (Prahran),-37.849518,144.98986
4353,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
4354,Flemington Racecourse Railway Station (Flemington),-37.787202,144.907589
4355,Prahran Railway Station (Prahran),-37.849518,144.98986
4356,Royal Park Railway Station (Parkville),-37.781193,144.952301
4357,Hawksburn Railway Station (South Yarra),-37.844591,145.002142
4358,Parliament Railway Station (Melbourne City),-37.811054,144.972911
4359,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
4360,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
4361,Toorak Railway Station (Armadale),-37.850774,145.013909
4362,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
4363,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
4364,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
4365,Prahran Railway Station (Prahran),-37.849518,144.98986
4366,South Yarra Railway Station (South Yarra),-37.838449,144.992342
4367,Prahran Railway Station (Prahran),-37.849518,144.98986
4368,Jewell Railway Station (Brunswick),-37.774987,144.958717
4369,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
4370,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
4371,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
4372,Parliament Railway Station (Melbourne City),-37.811054,144.972911
4373,Parliament Railway Station (Melbourne City),-37.811054,144.972911
4374,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
4375,Anstey Railway Station (Brunswick),-37.761242,144.960684
4376,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
4377,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
4378,North Melbourne Railway Station (West Melbourne),-37.807419,144.94257
4379,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
4380,Glenferrie Railway Station (Hawthorn),-37.821467,145.036439
4381,Richmond Railway Station (Richmond),-37.824074,144.990164
4382,Croxton Railway Station (Northcote),-37.764101,144.997056
4383,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
4384,Ormond Railway Station (Ormond),-37.903212,145.039613
4385,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
4386,Clifton Hill Railway Station (Clifton Hill),-37.788657,144.995417
4387,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
4388,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
4389,Westgarth Railway Station (Northcote),-37.780621,144.999233
4390,Prahran Railway Station (Prahran),-37.849518,144.98986
4391,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
4392,North Richmond Railway Station (Richmond),-37.810398,144.9925
4393,Northcote Railway Station (Northcote),-37.769865,144.995277
4394,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
4395,East Richmond Railway Station (Richmond),-37.8264,144.997066
4396,Windsor Railway Station (Windsor),-37.856053,144.992035
4397,Windsor Railway Station (Windsor),-37.856053,144.992035
4398,South Yarra Railway Station (South Yarra),-37.838449,144.992342
4399,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
4400,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
4401,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
4402,Parliament Railway Station (Melbourne City),-37.811054,144.972911
4403,South Yarra Railway Station (South Yarra),-37.838449,144.992342
4404,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
4405,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
4406,Glenferrie Railway Station (Hawthorn),-37.821467,145.036439
4407,Glenferrie Railway Station (Hawthorn),-37.821467,145.036439
4408,Jewell Railway Station (Brunswick),-37.774987,144.958717
4409,Windsor Railway Station (Windsor),-37.856053,144.992035
4410,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
4411,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
4412,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
4413,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
4414,Ripponlea Railway Station (Ripponlea),-37.875906,144.995237
4415,West Footscray Railway Station (West Footscray),-37.801803,144.883985
4416,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
4417,Balaclava Railway Station (Balaclava),-37.869488,144.993512
4418,Middle Footscray Railway Station (Footscray),-37.802505,144.891472
4419,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
4420,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
4421,Parliament Railway Station (Melbourne City),-37.811054,144.972911
4422,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
4423,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
4424,Oak Park Railway Station (Oak Park),-37.71795,144.921519
4425,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
4426,Merri Railway Station (Northcote),-37.777847,144.992972
4427,Ascot Vale Railway Station (Ascot Vale),-37.775306,144.921821
4428,Canterbury Railway Station (Canterbury),-37.824485,145.081224
4429,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
4430,Seddon Railway Station (Seddon),-37.809005,144.895672
4431,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
4432,Balaclava Railway Station (Balaclava),-37.869488,144.993512
4433,Williamstown Railway Station (Williamstown),-37.867753,144.905323
4434,Parliament Railway Station (Melbourne City),-37.811054,144.972911
4435,Surrey Hills Railway Station (Surrey Hills),-37.824148,145.098775
4436,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
4437,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
4438,Armadale Railway Station (Armadale),-37.856452,145.019326
4439,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
4440,Parliament Railway Station (Melbourne City),-37.811054,144.972911
4441,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
4442,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
4443,Victoria Park Railway Station (Abbotsford),-37.799158,144.994451
4444,Hawksburn Railway Station (South Yarra),-37.844591,145.002142
4445,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
4446,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
4447,Collingwood Railway Station (Abbotsford),-37.804526,144.99375
4448,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
4449,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
4450,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
4451,Fairfield Railway Station (Fairfield),-37.779171,145.016905
4452,Prahran Railway Station (Prahran),-37.849518,144.98986
4453,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
4454,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
4455,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
4456,Burnley Railway Station (Burnley),-37.82756,145.007555
4457,North Brighton Railway Station (Brighton),-37.904887,145.002605
4458,Balaclava Railway Station (Balaclava),-37.869488,144.993512
4459,Windsor Railway Station (Windsor),-37.856053,144.992035
4460,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
4461,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
4462,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
4463,Glenhuntly Railway Station (Glen Huntly),-37.889719,145.042223
4464,Prahran Railway Station (Prahran),-37.849518,144.98986
4465,Toorak Railway Station (Armadale),-37.850774,145.013909
4466,Bell Railway Station (Preston),-37.745562,145.000155
4467,Windsor Railway Station (Windsor),-37.856053,144.992035
4468,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
4469,South Yarra Railway Station (South Yarra),-37.838449,144.992342
4470,Windsor Railway Station (Windsor),-37.856053,144.992035
4471,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
4472,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
4473,South Yarra Railway Station (South Yarra),-37.838449,144.992342
4474,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
4475,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
4476,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
4477,Victoria Park Railway Station (Abbotsford),-37.799158,144.994451
4478,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
4479,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
4480,Prahran Railway Station (Prahran),-37.849518,144.98986
4481,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
4482,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
4483,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
4484,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
4485,Hawksburn Railway Station (South Yarra),-37.844591,145.002142
4486,Prahran Railway Station (Prahran),-37.849518,144.98986
4487,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
4488,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
4489,Richmond Railway Station (Richmond),-37.824074,144.990164
4490,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
4491,Eaglemont Railway Station (Eaglemont),-37.763586,145.053943
4492,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
4493,South Yarra Railway Station (South Yarra),-37.838449,144.992342
4494,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
4495,Ascot Vale Railway Station (Ascot Vale),-37.775306,144.921821
4496,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
4497,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
4498,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
4499,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
4500,Preston Railway Station (Preston),-37.738674,145.000522
4501,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
4502,West Footscray Railway Station (West Footscray),-37.801803,144.883985
4503,Merri Railway Station (Northcote),-37.777847,144.992972
4504,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
4505,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
4506,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
4507,Hawksburn Railway Station (South Yarra),-37.844591,145.002142
4508,Ripponlea Railway Station (Ripponlea),-37.875906,144.995237
4509,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
4510,Gardenvale Railway Station (Brighton),-37.896695,145.004168
4511,Jewell Railway Station (Brunswick),-37.774987,144.958717
4512,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
4513,Hawksburn Railway Station (South Yarra),-37.844591,145.002142
4514,Richmond Railway Station (Richmond),-37.824074,144.990164
4515,Balaclava Railway Station (Balaclava),-37.869488,144.993512
4516,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
4517,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
4518,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
4519,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
4520,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
