,id,guests_included,station_distance,latitude,longitude
6618,22943163,4,0.2,-37.84004603,144.99308430000005
6619,22945025,2,0.2,-37.8116674,144.95737350000005
6620,22945679,2,0.3,-37.8151771,144.952601
6621,22946083,1,0.5,-37.83767361,144.9976918
6622,22947120,3,0.4,-37.80798978,144.95920159999997
6623,22958696,4,1.4,-37.83051569,144.94950419999995
6624,22959520,2,1.8,-37.86108324,144.9727447
6625,22960001,1,0.1,-37.78778392,144.92974080000005
6626,22961272,1,0.8,-37.78326692,144.9218532
6627,22961990,1,0.7,-37.85066737,145.0021057
6628,22971723,1,0.4,-37.81876792,144.9882342
6629,22972222,2,0.3,-37.81551004,144.9538785
6630,22972938,4,0.2,-37.8088628,144.96147150000004
6631,22972994,4,0.5,-37.81870470000001,144.95656519999997
6632,22973072,2,1.8,-37.86365275,144.9735226
6633,22973771,2,1.0,-37.86360843,144.9844656
6634,22974167,4,0.7,-37.82311370000001,144.96123500000004
6635,22984348,1,0.4,-37.81332979,144.9641935
6636,22984734,4,0.9,-37.8575851,144.9821026
6637,22985609,1,0.3,-37.76393463,145.0000228
6638,22985789,2,0.3,-37.76635296,144.9995057
6639,22986138,1,1.0,-37.82590565,144.96052769999997
6640,22986285,1,0.9,-37.85301737,145.0043052
6641,22987607,2,1.4,-37.82874933,144.95868000000004
6642,22987631,2,0.3,-37.8087025,144.95921919999995
6643,22989064,1,1.0,-37.84846327,144.9785893
6644,22990344,1,0.8,-37.770671,144.950834
6645,22992882,4,0.2,-37.81383461,144.9547285
6646,23003671,1,0.5,-37.85777352,144.9870103
6647,23005127,1,0.5,-37.80226973,144.999028
6648,23006049,1,0.4,-37.85546515,144.9960839
6649,23007092,2,1.1,-37.86019837,145.00294430000002
6650,23009967,1,0.4,-37.8197179,144.9552877
6651,23010159,2,0.6,-37.81312674,144.9419127
6652,23011076,1,0.3,-37.84763129,144.992166
6653,23011426,2,0.2,-37.81138641,144.962352
6654,23012979,2,0.4,-37.81534401,144.953901
6655,23022543,1,1.5,-37.83509791,144.9758547
6656,23022865,2,1.3,-37.80048856,144.9548831
6657,23023406,2,0.2,-37.81004211,144.9648549
6658,23023451,1,0.2,-37.81747753,144.96446559999995
6659,23026617,2,0.2,-37.80936398,144.9599698
6660,23031957,1,0.5,-37.77745836,144.98769140000005
6661,23042776,4,0.2,-37.81004309,144.9652004
6662,23043372,4,0.9,-37.87176963,144.9835211
6663,23043415,4,0.3,-37.81258063,144.96150769999997
6664,23044724,1,0.9,-37.81977413,145.0028491
6665,23045034,1,0.5,-37.80557465,144.9628426
6666,23045952,1,0.9,-37.82538094,144.9626303
6667,23046270,4,0.5,-37.80769941,144.96753059999998
6668,23047407,2,0.4,-37.80739052,144.959771
6669,23049032,1,1.1,-37.86204362,145.00949
6670,23049117,1,1.1,-37.87189434,145.00682780000002
6671,23049136,2,0.1,-37.80934389,144.9611811
6672,23050249,4,0.7,-37.82015336,144.9444631
6673,23050346,2,0.3,-37.81563603,144.9539264
6674,23050427,8,0.5,-37.80999751,144.9504179
6675,23052860,4,0.3,-37.81415665,144.9537688
6676,23064594,2,0.3,-37.81453987,144.95397130000003
6677,23065011,1,0.8,-37.80588904,144.9846107
6678,23065457,2,0.3,-37.84354043,145.0057139
6679,23068232,4,1.0,-37.85809759,144.9805794
6680,23076117,4,0.8,-37.79926884,144.9428911
6681,23079019,4,1.6,-37.83754822,144.9736148
6682,23080583,4,0.4,-37.8063639,144.96289119999997
6683,23080670,1,0.5,-37.84265908,144.8890166
6684,23082609,4,0.4,-37.80678675,144.9633826
6685,23082899,6,1.6,-37.83805406,144.9744344
6686,23093784,1,0.8,-37.81413502,144.9406256
6687,23094303,1,0.9,-37.85090619,144.9792543
6688,23094793,1,0.1,-37.80996904,144.9608993
6689,23097380,4,0.2,-37.80795334,144.9617234
6690,23097757,1,0.7,-37.80916483,144.9852439
6691,23098448,1,0.8,-37.82165737,144.9433873
6692,23107420,1,0.4,-37.8077874,144.9899719
6693,23108811,1,1.0,-37.8387451,145.0129767
6694,23109153,4,0.5,-37.80723884,144.95614780000002
6695,23109908,2,0.5,-37.76993359,145.0004946
6696,23112312,4,1.6,-37.7968708,144.9721961
6697,23112894,1,0.5,-37.7840272,144.93879109999997
6698,23113774,4,0.2,-37.81403572,144.9545575
6699,23114308,4,0.4,-37.83536425,144.9901257
6700,23115209,2,1.4,-37.83054548,144.9505125
6701,23116590,3,0.3,-37.80776846,144.9617917
6702,23123650,2,0.6,-37.84423114,144.99516530000002
6703,23125153,2,1.1,-37.85974976,144.98069990000005
6704,23129550,1,0.2,-37.8122814,144.9926948
6705,23129808,1,1.3,-37.76764605,145.0190925
6706,23130604,4,0.2,-37.80554135,144.941672
6707,23130778,1,0.9,-37.80207993,144.9662048
6708,23131442,4,0.2,-37.81353024,144.95699069999995
6709,23132516,4,0.5,-37.87161787,144.9990851
6710,23134335,1,1.0,-37.82575543,144.96024169999995
6711,23135326,4,1.3,-37.82802455,144.9593159
6712,23136028,2,0.2,-37.8094151,144.9604892
6713,23137996,1,0.4,-37.81740803,144.9794773
6714,23149301,1,0.7,-37.82046848,145.0000233
6715,23150484,2,0.6,-37.75174357,145.05986950000005
6716,23150800,2,0.6,-37.75163209,145.0616004
6717,23150923,4,0.4,-37.75328624,145.0616575
6718,23151038,4,0.5,-37.75297446,145.0620464
6719,23151112,5,0.4,-37.81986664,144.95554140000004
6720,23152472,1,0.4,-37.79012757,144.9311465
6721,23152714,1,0.3,-37.8138672,144.9585292
6722,23152796,1,0.6,-37.76997424,144.96542130000003
6723,23157336,6,0.6,-37.82197677,144.9557168
6724,23158890,4,0.5,-37.82212361,144.95236780000005
6725,23167141,5,0.2,-37.81686162,144.9537987
6726,23168724,4,1.5,-37.80835829,145.0400847
6727,23169337,4,0.5,-37.80806677,144.9678128
6728,23172244,1,0.4,-37.80741453,144.965856
6729,23172354,1,1.7,-37.79465889,144.9762115
6730,23172675,1,0.3,-37.83749174,144.9955281
6731,23173942,2,1.5,-37.81146698,145.08463909999998
6732,23175887,2,0.3,-37.81831415,144.9545825
6733,23176373,1,0.6,-37.8223098,144.9624062
6734,23178884,1,0.8,-37.82100733,145.0134707
6735,23184591,3,0.8,-37.78560981,144.8405771
6736,23186962,4,0.9,-37.77097289,145.0105065
6737,23187943,1,1.2,-37.74889988,144.9744523
6738,23190298,2,0.9,-37.81529532,144.9389539
6739,23192144,2,1.6,-37.86983979,144.9757945
6740,23192429,6,1.3,-37.84209875,144.9781844
6741,23195123,4,0.7,-37.78834891,145.00366519999997
6742,23206270,2,0.6,-37.80694469,144.95351169999995
6743,23206300,1,0.7,-37.82318231,144.96125569999995
6744,23206935,4,0.6,-37.84416559,144.9958269
6745,23208062,2,0.3,-37.80783279,144.96018869999997
6746,23208840,1,0.8,-37.83976834,145.0081659
6747,23209073,1,0.8,-37.83733736,145.00177250000004
6748,23209948,1,1.0,-37.75306347,144.9869855
6749,23211918,2,0.5,-37.81357865,144.89641530000003
6750,23213190,1,0.4,-37.8109033,144.988297
6751,23220247,2,2.3,-37.8370848,144.94123159999995
6752,23221876,1,1.0,-37.86851005,145.0186425
6753,23222850,1,1.0,-37.87199679,144.98315549999995
6754,23224735,1,0.8,-37.8605016,144.98519850000002
6755,23229641,1,1.0,-37.81580144,144.9386037
6756,23230050,1,0.3,-37.84471448,145.0061053
6757,23237980,2,0.3,-37.80994531,144.9579385
6758,23238129,1,1.1,-37.81390661,145.0039934
6759,23238751,4,0.3,-37.81428377,144.9538889
6760,23239546,2,1.2,-37.81676209,145.0095178
6761,23242186,1,0.3,-37.85384853,145.0545518
6762,23242977,1,0.2,-37.85109324,144.9881948
6763,23255599,1,0.3,-37.81445381,144.9538014
6764,23257567,2,0.4,-37.8133505,144.9609939
6765,23259986,2,0.8,-37.81936683,144.94297769999997
6766,23260654,3,0.4,-37.81446845,144.9520416
6767,23262001,2,0.1,-37.81913579,144.96564990000005
6768,23262295,4,0.5,-37.84043743,145.0714387
6769,23262430,4,0.9,-37.82616998,144.96810680000004
6770,23263204,2,0.2,-37.81696556,144.953956
6771,23264401,2,0.9,-37.80344541,144.97457319999995
6772,23274394,2,0.2,-37.81011292,144.9597833
6773,23275025,2,0.4,-37.81300276,144.96893669999997
6774,23276937,1,0.4,-37.81133693,144.8918629
6775,23277066,4,1.8,-37.83438757,144.9727125
6776,23278114,2,0.2,-37.80841154,144.9615328
6777,23279469,3,0.4,-37.81749327,144.9560378
6778,23280244,1,1.5,-37.86351131,144.9771388
6779,23280862,2,0.5,-37.80749470000001,144.9671715
6780,23281032,1,1.5,-37.75258857,145.0153113
6781,23284926,2,1.5,-37.82777242,144.86935730000005
6782,23292271,1,1.0,-37.82035364,144.9408493
6783,23293349,4,0.9,-37.81454396,144.9382962
6784,23295205,1,0.5,-37.83397692,144.99145959999996
6785,23295451,2,0.9,-37.80305527,144.9580689
6786,23297913,1,1.0,-37.86109715,144.9821119
6787,23298205,2,0.6,-37.83704499,144.9857152
6788,23308589,1,0.5,-37.80834203,144.9675541
6789,23311415,2,0.3,-37.82590536,144.9931026
6790,23311514,2,0.3,-37.80934158,144.9592392
6791,23314601,2,2.0,-37.83589411,144.9684471
6792,23316566,2,0.2,-37.81062944,144.9558283
6793,23317002,1,0.6,-37.81543861,144.9609251
6794,23318734,4,1.6,-37.83769769,144.9737284
6795,23327836,1,0.3,-37.81536385,144.9881935
6796,23328265,1,0.3,-37.78529862,144.9395179
6797,23330194,2,1.0,-37.83869533,145.0120135
6798,23330390,6,1.2,-37.8634789,144.98250249999995
6799,23332985,1,0.8,-37.8515297,145.0012726
6800,23342311,1,0.1,-37.81223686,144.972101
6801,23342644,1,1.7,-37.77675061,144.8939267
6802,23343349,1,1.0,-37.85678076,145.0047727
6803,23344964,2,2.8,-37.84204611,144.942613
6804,23345300,1,0.4,-37.81126768,144.9667985
6805,23345782,1,0.2,-37.8116909,144.9931085
6806,23347903,1,0.6,-37.82192898,144.96207180000005
6807,23350716,1,1.1,-37.80164383,144.9557291
6808,23358807,4,1.1,-37.80192382,144.9523462
6809,23359256,1,0.8,-37.80598542,144.9853053
6810,23359878,3,0.3,-37.81452217,144.9549961
6811,23361510,3,0.4,-37.81410653,144.9515895
6812,23362069,1,1.6,-37.83165518,144.9583741
6813,23362671,3,0.8,-37.82495284,144.9653271
6814,23366088,3,0.3,-37.81461162,144.9539009
6815,23366890,3,1.5,-37.83988205,144.9754571
6816,23369656,4,0.4,-37.81542777,144.9546855
6817,23375967,2,0.5,-37.84247299,144.9950841
6818,23380917,3,1.0,-37.82624355,144.95587609999995
6819,23380923,5,0.0,-37.81009504,144.96233590000003
6820,23381750,5,0.2,-37.80859839,144.9623054
6821,23396794,2,1.5,-37.87072463,144.97616090000002
6822,23397148,6,0.8,-37.82511713,144.96314619999995
6823,23401607,1,1.2,-37.82776832,144.95631609999995
6824,23402819,4,1.6,-37.7838808,144.8903128
6825,23403258,1,1.5,-37.79777864,144.9769129
6826,23404141,2,0.4,-37.81501348,144.9535889
6827,23404612,2,0.2,-37.82810116,145.05714809999995
6828,23405274,2,1.2,-37.87310149,144.98004819999997
6829,23407119,1,0.4,-37.81973887,144.95485630000005
6830,23411030,2,0.8,-37.86375099,144.9993986
6831,23417799,3,0.9,-37.87522075,145.0521928
6832,23418107,1,0.7,-37.83005667,144.986753
6833,23420239,4,1.1,-37.82631611,144.9586732
6834,23420825,1,0.3,-37.81555945,144.9531491
6835,23420944,1,0.5,-37.8416929,144.98863
6836,23421013,2,0.2,-37.81308519,144.95345880000005
6837,23421543,2,1.3,-37.79904238,144.95220369999996
6838,23422137,2,0.7,-37.8060857,144.98647
6839,23435991,2,1.2,-37.79134346,144.9826629
6840,23437286,2,1.3,-37.82922203,144.97043369999997
6841,23438493,2,1.1,-37.84356564,144.9803499
6842,23439106,1,1.0,-37.85798884,144.9806714
6843,23439356,1,0.5,-37.80507304,144.9885407
6844,23440943,2,1.3,-37.84293568,144.97743830000005
6845,23441272,1,0.4,-37.86717109,144.9895998
6846,23442498,2,1.6,-37.8544117,144.9723102
6847,23442780,1,0.3,-37.81638881,144.95387
6848,23449708,4,0.2,-37.81590136,144.95205049999996
6849,23451491,1,1.8,-37.79491401,144.9740539
6850,23451905,1,1.7,-37.86523379,144.9746091
6851,23456012,2,0.3,-37.82315135,145.0337722
6852,23457100,1,1.1,-37.82861257,144.9677273
6853,23458816,2,1.2,-37.86632835,144.9798837
6854,23471409,1,0.3,-37.81778188,144.9920655
6855,23471809,1,1.1,-37.79594648,144.9481855
6856,23473033,1,0.2,-37.79056554,144.9961351
6857,23473497,2,1.3,-37.72376623,144.98866930000003
6858,23475515,1,0.7,-37.81893764,144.9982447
6859,23477611,2,0.5,-37.80542344,144.9625706
6860,23486394,4,0.3,-37.81623835,144.9538455
6861,23486780,2,0.8,-37.81452989,144.9427505
6862,23487317,5,0.2,-37.80960773,144.96080569999995
6863,23487468,2,1.1,-37.86534114,144.98242
6864,23489083,4,0.5,-37.81521644,144.94727969999997
6865,23489101,4,0.4,-37.75346577,145.060664
6866,23489199,10,1.6,-37.83056205,144.94360559999996
6867,23489508,2,0.2,-37.80922329,144.96040119999995
6868,23490091,1,1.1,-37.82613587,144.9586895
6869,23490219,2,0.3,-37.79759709,144.99166200000005
6870,23490448,1,0.3,-37.77597633,144.9911625
6871,23491909,1,1.0,-37.826265,144.95607280000004
6872,23504096,1,2.3,-37.85070902,144.9640461
6873,23504559,5,1.2,-37.82672648,144.9591166
6874,23505175,4,0.2,-37.80930213,144.9609513
6875,23506188,1,0.4,-37.81585349,144.9545898
6876,23506946,4,0.2,-37.81391213,144.9545099
6877,23506980,4,0.3,-37.80792706,144.95977580000005
6878,23507352,4,0.3,-37.8074594,144.9616913
6879,23507726,4,0.3,-37.80769977,144.9615696
6880,23507949,4,0.4,-37.8077438,144.9595303
6881,23508104,2,0.2,-37.80903966,144.96051640000005
6882,23508742,2,0.3,-37.80787415,144.960288
6883,23508963,2,0.5,-37.75254385,145.0614149
6884,23508997,6,0.3,-37.80738547,144.9613536
6885,23509222,1,0.3,-37.77729226,145.00545459999995
6886,23509274,2,0.2,-37.80844927,144.96200869999996
6887,23512307,1,0.4,-37.87270152,144.9958784
6888,23513216,4,0.9,-37.84745122,144.980456
6889,23523471,2,1.3,-37.86391173,145.0079478
6890,23524515,4,0.4,-37.75350316,145.06192439999995
6891,23525526,3,0.7,-37.75121838,145.06031230000005
6892,23525627,4,0.2,-37.80843795,144.96122749999995
6893,23525659,2,0.5,-37.75267447,145.0602634
6894,23526780,1,0.7,-37.85396935,144.9989574
6895,23526816,4,0.2,-37.80861541,144.9612637
6896,23526876,2,0.4,-37.75333664,145.061749
6897,23527194,2,0.4,-37.75318284,145.0611047
6898,23527282,4,0.1,-37.80885123,144.962664
6899,23527697,1,1.8,-37.83428324,144.9552778
6900,23527704,4,0.2,-37.80844627,144.96189750000005
6901,23527999,1,0.3,-37.80812016,144.96074860000004
6902,23529805,1,0.9,-37.82098939,144.9416261
6903,23532343,1,0.3,-37.84860379999999,144.9932119
6904,23532379,1,1.8,-37.83462586,144.9648997
6905,23533772,1,1.3,-37.74948001,144.9857372
6906,23545150,6,0.3,-37.80749358,144.9617168
6907,23545981,2,0.3,-37.81411114,144.9532045
6908,23546453,2,0.8,-37.82009154,144.94232769999996
6909,23546496,4,0.8,-37.85350431,145.0000688
6910,23547090,2,0.8,-37.8214351,144.9434536
6911,23547903,4,0.7,-37.82099191,144.9445189
6912,23548236,4,0.3,-37.81397432,144.9542507
6913,23548571,2,0.2,-37.81662065,144.9521415
6914,23548927,2,1.8,-37.85631332,144.9716081
6915,23549078,4,1.0,-37.82040599,144.9408194
6916,23549788,6,0.3,-37.81384538,144.95388469999997
6917,23550905,1,1.0,-37.8163184,145.0022959
6918,23562505,1,0.4,-37.76721206,144.99987980000003
6919,23563925,1,0.7,-37.86314229,144.9960475
6920,23567145,3,0.2,-37.81812596,144.9541167
6921,23567425,2,0.3,-37.80957779,144.96940940000005
6922,23567995,1,0.8,-37.82048115,145.0086494
6923,23568468,1,0.9,-37.85803415,144.9823408
6924,23571646,6,0.9,-37.84588483,144.9806227
6925,23572135,6,0.4,-37.80751577,144.9657559
6926,23572471,4,0.4,-37.86268316,145.02939419999996
6927,23581340,1,0.5,-37.80813669,144.9690138
6928,23582777,2,0.3,-37.82571354,145.0095097
6929,23583003,1,0.1,-37.81706939,144.9524137
6930,23584211,1,0.6,-37.84626481,145.04699430000005
6931,23585789,2,0.3,-37.80806865,144.9604976
6932,23586082,6,0.5,-37.83995694,145.00231440000005
6933,23588498,2,0.2,-37.8162614,144.95210319999995
6934,23594163,2,0.2,-37.74110107,144.9655055
6935,23594787,1,0.3,-37.82458263,145.0075749
6936,23595240,8,3.1,-37.84037765,144.84665880000003
6937,23598301,2,0.8,-37.83321276,144.99869630000003
6938,23598905,4,0.7,-37.82157893,144.94536169999995
6939,23601593,2,0.3,-37.80168285,144.9066086
6940,23604855,4,0.2,-37.80958175,144.96034680000002
6941,23613111,1,1.2,-37.7915442,144.98216330000002
6942,23613271,6,0.4,-37.81545492,144.9547361
6943,23613339,1,0.1,-37.81407447,144.9917217
6944,23613979,4,1.0,-37.84445248,145.05210319999995
6945,23615150,2,0.7,-37.83741402,145.0003173
6946,23616868,4,0.5,-37.81559182,144.9626638
6947,23618113,2,0.7,-37.83299441,144.99732759999995
6948,23618248,2,0.2,-37.81597919,144.9521967
6949,23618307,2,0.3,-37.81665222,144.954204
6950,23618605,2,0.3,-37.81541137,144.95237
6951,23618675,2,0.3,-37.81507672,144.952723
6952,23618750,2,0.3,-37.81489141,144.952106
6953,23618849,2,0.4,-37.81539089,144.95383590000003
6954,23620826,4,0.8,-37.82094383,144.942811
6955,23621371,4,2.0,-37.78064327,144.853332
6956,23629271,1,0.6,-37.84956764,145.0019666
6957,23631087,1,1.0,-37.82539258,144.9569115
6958,23632087,4,0.4,-37.81481269,144.9538457
6959,23632439,1,0.6,-37.82174345,144.9564242
6960,23632719,3,2.0,-37.85720634,144.96984809999995
6961,23633628,1,0.8,-37.80588471,144.9797179
6962,23633941,2,1.9,-37.79347296,144.9669642
6963,23634450,4,0.4,-37.87781788,144.9990777
6964,23634451,2,0.2,-37.81841288,144.9540248
6965,23636663,4,0.9,-37.81541188,144.9400206
6966,23637132,1,0.7,-37.78327911,144.98469369999995
6967,23639223,4,0.4,-37.80658172,144.9636981
6968,23643860,2,0.2,-37.81661375,144.9534612
6969,23644317,2,0.3,-37.81603696,144.95404219999998
6970,23649789,1,2.0,-37.79179008,144.97025630000005
6971,23652071,2,0.3,-37.8210941,144.9652271
6972,23653409,2,1.7,-37.79476295,144.96709199999995
6973,23653471,1,0.8,-37.83398624,144.9850721
6974,23654948,5,0.2,-37.86911734,144.9909628
6975,23657384,4,0.3,-37.81228815,144.9633769
6976,23658245,2,0.7,-37.80134325,144.94394509999995
6977,23658398,2,0.2,-37.8164352,144.9525163
6978,23658680,2,0.3,-37.81631119,144.95347569999996
6979,23665001,1,0.8,-37.79439572,144.9872273
6980,23669070,1,0.7,-37.82251282,145.01283909999995
6981,23671166,3,1.0,-37.81541236,144.9384007
6982,23672311,1,0.9,-37.82495517,144.96037919999995
6983,23672490,1,1.1,-37.82610276,144.9585361
6984,23677807,1,0.4,-37.81327852,144.96198169999997
6985,23687069,2,1.4,-37.83079092,144.9496879
6986,23687764,1,0.4,-37.80618231,144.96344530000005
6987,23687933,4,0.9,-37.85677736,144.9000918
6988,23695706,2,0.2,-37.81645401,144.95200419999995
6989,23701676,1,1.0,-37.85453657,144.9808689
6990,23701765,4,0.3,-37.85599749,145.0532449
6991,23702965,1,2.8,-37.84090429999999,144.93737030000003
6992,23704467,2,2.0,-37.83540925,144.9569023
6993,23708812,2,0.3,-37.78051479,145.0046944
6994,23714094,1,0.3,-37.87683953,144.9987751
6995,23717040,1,0.9,-37.824963200000006,144.9612511
6996,23717799,1,1.3,-37.78505342,144.9783197
6997,23730877,2,0.8,-37.82184591,144.9435574
6998,23731210,2,0.2,-37.7813635,144.9974092
6999,23732555,1,0.9,-37.80295770000001,144.9838556
7000,23733396,2,0.3,-37.85608732,145.01597560000005
7001,23734242,1,0.8,-37.89144969,145.0109688
7002,23734305,1,0.9,-37.89824122,145.0483839
7003,23737228,1,1.4,-37.79882287,144.9688716
7004,23738131,2,0.2,-37.81214577,144.97163030000004
7005,23738386,1,1.4,-37.84157215,144.97737949999996
7006,23751452,1,0.9,-37.8217976,144.9427026
7007,23752127,2,0.4,-37.75528876,145.05713669999997
7008,23752644,2,2.4,-37.83912257,144.945305
7009,23755188,4,0.3,-37.8172114,144.95413530000005
7010,23757231,3,0.8,-37.78458384,144.89905119999997
7011,23759100,4,1.8,-37.83428187,144.97199640000005
7012,23759585,2,1.7,-37.83303384,144.9527678
7013,23759700,2,0.9,-37.82460724,144.9609806
7014,23771755,4,0.1,-37.83768252,144.9921681
7015,23773712,2,0.6,-37.82365331,145.0027685
7016,23773780,6,0.2,-37.80927444,144.9606673
7017,23774349,1,0.2,-37.81292781,144.9530736
7018,23774966,1,3.4,-37.84823251,144.9491375
7019,23776426,1,2.6,-37.77507889,144.8817116
7020,23777276,1,0.5,-37.77159542,144.96159
7021,23777370,2,1.0,-37.8519195,144.9793815
7022,23777914,4,0.1,-37.81003428,144.9615784
7023,23778775,1,2.2,-37.85531483,144.9656544
7024,23788740,1,0.2,-37.77113766,144.9959484
7025,23791196,1,0.4,-37.82546785,145.0111098
7026,23791351,4,0.2,-37.80806639,144.9621745
7027,23792968,2,0.5,-37.87959356,144.99152719999995
7028,23794613,2,0.4,-37.85396806,144.9963344
7029,23794834,1,1.0,-37.82691672,144.96793799999998
7030,23798723,1,0.5,-37.85192211,145.0079118
7031,23810638,6,1.7,-37.790745,144.9754806
7032,23811204,1,0.1,-37.83754906,144.9925083
7033,23811319,4,1.1,-37.82608275,144.95753280000002
7034,23811940,2,1.3,-37.81024776,145.0070025
7035,23812723,1,1.4,-37.88682924,144.985388
7036,23813101,2,1.5,-37.83214888,144.9686895
7037,23813155,2,1.3,-37.83028461,144.9668345
7038,23813174,1,0.8,-37.82392836,144.9614053
7039,23818114,4,0.6,-37.79033873,144.922701
7040,23819471,2,0.4,-37.80862971,144.9559879
7041,23826724,2,0.1,-37.81017526,144.96421850000004
7042,23827764,1,0.6,-37.75709526,145.0050442
7043,23828025,1,0.1,-37.83720353,144.99247409999995
7044,23828530,2,2.0,-37.83615122,144.9679272
7045,23830003,2,2.4,-37.85216477,144.96309330000003
7046,23830230,1,0.3,-37.81663573,144.95418059999997
7047,23841534,4,0.8,-37.81999912,144.94309769999995
7048,23842595,1,0.9,-37.86724123,145.002877
7049,23844642,1,1.4,-37.86259766,144.97817959999998
7050,23845383,1,1.2,-37.82918341,144.96899030000003
7051,23847776,1,1.2,-37.82907754,144.96869119999997
7052,23858879,1,0.7,-37.80506931,144.9861072
7053,23860489,2,0.6,-37.83923267,145.0022413
7054,23860732,2,0.6,-37.76906515,145.0025202
7055,23860761,1,0.6,-37.79681859,144.88782880000005
7056,23860877,4,0.4,-37.80673393,144.9612581
7057,23861029,4,0.8,-37.86181094,145.01340469999997
7058,23862536,2,0.2,-37.80910382,144.9609864
7059,23863071,1,1.5,-37.81354191,145.0095757
7060,23863999,4,0.6,-37.81714921,144.9976375
7061,23864717,2,0.6,-37.83279811,145.006828
7062,23867605,1,0.3,-37.81655245,144.9701238
7063,23867810,1,0.6,-37.84888314,144.9973221
7064,23868457,1,2.2,-37.85804754,144.96743469999996
7065,23868979,2,0.5,-37.81938218,144.9569659
7066,23869853,2,0.3,-37.8173714,144.95496809999997
7067,23869950,1,0.3,-37.80883329,144.95986399999995
7068,23870278,1,0.4,-37.8775669,144.9996164
7069,23870398,2,0.2,-37.81399916,144.9553364
7070,23879554,1,1.5,-37.7710083,144.9765051
7071,23880193,1,0.5,-37.81918622,144.9567873
7072,23880499,1,0.2,-37.81586087,144.9517475
7073,23881770,1,0.7,-37.90032993,145.01118190000003
7074,23882747,2,0.5,-37.80929819,144.95105049999995
7075,23883921,4,0.2,-37.8092206,144.96103480000005
7076,23883932,1,2.8,-37.84291527,144.949488
7077,23884026,1,0.3,-37.81567299,144.9663837
7078,23884991,1,0.6,-37.77360921,145.010005
7079,23886108,2,0.8,-37.82588356,144.9667557
7080,23886557,1,0.6,-37.78864618,144.9883927
7081,23886600,1,1.9,-37.85935397,144.97064469999995
7082,23886910,3,0.2,-37.81786556,144.9536088
7083,23889888,1,0.2,-37.81104546,144.9610605
7084,23902513,1,0.4,-37.89913699,145.00164019999997
7085,23903216,1,0.5,-37.80943922,144.9870336
7086,23905841,1,0.8,-37.87634214,144.9861212
7087,23910772,2,1.4,-37.79734461,144.96536730000003
7088,23911308,4,2.9,-37.84261838,144.9425803
7089,23912742,1,0.9,-37.72299411,144.9290507
7090,23913915,2,1.4,-37.83112493,144.9691329
7091,23925069,2,1.2,-37.86431908,145.0095699
7092,23925248,1,2.8,-37.84112799,144.9380466
7093,23925589,2,0.4,-37.76567542,144.962927
7094,23926727,2,0.1,-37.83772682,144.9925418
7095,23928562,1,1.4,-37.81158007,145.0143187
7096,23929312,2,1.3,-37.82942202,144.9699916
7097,23932713,2,1.5,-37.86534169,144.9774959
7098,23944929,1,1.2,-37.76510799,145.0104618
7099,23945262,2,0.6,-37.75764179,144.922908
7100,23946566,1,0.5,-37.81983958,144.9560313
7101,23946749,4,0.3,-37.80804577,144.95989219999996
7102,23948219,1,0.9,-37.84276556,145.0141294
7103,23948452,3,0.3,-37.80930304,144.96587230000003
7104,23948635,1,0.2,-37.86519002,144.89622130000004
7105,23948865,1,0.7,-37.84268026,144.98668930000005
7106,23949569,2,0.2,-37.8139168,144.9543023
7107,23950250,4,1.1,-37.81651992,144.9376081
7108,23953059,1,1.0,-37.85882318,145.0081851
7109,23958575,3,0.6,-37.80976066,144.9496595
7110,23961304,2,0.2,-37.81645356,144.9532753
7111,23965179,4,0.2,-37.80883798,144.9610966
7112,23966312,4,0.1,-37.80999129999999,144.9609888
7113,23966718,2,0.5,-37.83597112,144.997761
7114,23970047,6,1.1,-37.82775025,144.95534119999996
7115,23981685,1,0.3,-37.80244367,144.99624169999996
7116,23981951,4,0.9,-37.82550032,144.96211630000005
7117,23985406,1,1.0,-37.81502696,145.0032119
7118,23986105,1,0.2,-37.77676864,145.03762880000005
7119,23997407,2,0.3,-37.81226408,144.9763209
7120,23997471,2,0.5,-37.8126159,144.97780769999997
7121,23997612,2,0.4,-37.81216935,144.9772597
7122,23997772,2,0.3,-37.81247033,144.976281
7123,23997912,2,0.3,-37.81209431,144.9763667
7124,23998276,4,0.3,-37.8144107,144.9536468
7125,23998970,2,0.9,-37.81647356,145.0017698
7126,23999958,3,0.4,-37.81186451,144.96824880000003
7127,24000176,2,1.3,-37.86779391,144.97915319999996
7128,24003572,1,0.3,-37.81437392,144.98865759999995
7129,24005260,1,1.5,-37.86963414,144.976248
7130,24005928,1,0.4,-37.80963598,144.9586198
7131,24019588,1,1.3,-37.84343662,144.97667019999997
7132,24021346,2,0.5,-37.75116831,145.0019807
7133,24023276,1,0.4,-37.83764846,144.99736140000005
7134,24023678,1,0.5,-37.84507239,144.99627759999996
7135,24027030,4,0.1,-37.80902381,144.9620531
7136,24039369,4,0.6,-37.85411694,144.9851166
7137,24044776,4,0.2,-37.89090818,145.04077180000004
7138,24044904,1,0.4,-37.81498119,144.9533815
7139,24045417,2,0.9,-37.82011622,144.9419799
7140,24045690,1,0.6,-37.87469733,145.0626595
7141,24046203,6,0.3,-37.81594761,144.9538737
7142,24046226,2,0.5,-37.80564549,144.9604889
7143,24047449,1,1.3,-37.88060809,144.9813744
7144,24049072,6,0.4,-37.80631068,144.9609713
