,id,latitude,longitude,STOP_NAME,LATITUDE,LONGITUDE,station_distance
7631,25251064,-37.82084055,144.9553271,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.5
7632,25264489,-37.85851814,145.0056311,Toorak Railway Station (Armadale),-37.850774,145.013909,1.1
7633,25265758,-37.81468588,144.95252390000005,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.4
7634,25265903,-37.82062604,144.9431188,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.8
7635,25266973,-37.80889734,144.9594298,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.3
7636,25267357,-37.84575419,145.08188159999997,Hartwell Railway Station (Camberwell),-37.843985,145.07556,0.6
7637,25268040,-37.83746596,144.9664721,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964,2.1
7638,25268399,-37.78227852,145.00522859999995,Dennis Railway Station (Northcote),-37.779187,145.008242,0.4
7639,25268416,-37.75654888,144.9713168,Moreland Railway Station (Coburg),-37.754485,144.961823,0.9
7640,25268621,-37.815705,144.9529919,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.3
7641,25268895,-37.8265074,144.9575382,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,1.1
7642,25270543,-37.8091129,144.9609665,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.2
7643,25271467,-37.81426646,144.9664967,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964,0.5
7644,25271611,-37.81443223,144.9664487,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964,0.4
7645,25274175,-37.84190903,144.9921122,South Yarra Railway Station (South Yarra),-37.838449,144.992342,0.4
7646,25274243,-37.84230108,144.9782164,Prahran Railway Station (Prahran),-37.849518,144.98986,1.3
7647,25279801,-37.81766214,144.9596355,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964,0.6
7648,25280007,-37.81135937,144.9600623,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.3
7649,25280881,-37.80995573,144.95939750000005,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.3
7650,25296080,-37.8848013,145.0076483,Elsternwick Railway Station (Elsternwick),-37.884753,145.000898,0.6
7651,25296476,-37.80922082,144.9606757,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.2
7652,25296764,-37.83937957,145.00006489999996,Hawksburn Railway Station (South Yarra),-37.844591,145.002142,0.6
7653,25297311,-37.81770971,144.96532230000003,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964,0.2
7654,25297745,-37.81376450000001,144.9697033,Parliament Railway Station (Melbourne City),-37.811054,144.972911,0.4
7655,25298445,-37.8133527,144.9699977,Parliament Railway Station (Melbourne City),-37.811054,144.972911,0.4
7656,25298609,-37.871707,144.9945858,Balaclava Railway Station (Balaclava),-37.869488,144.993512,0.3
7657,25298938,-37.83509113,144.97315930000005,South Yarra Railway Station (South Yarra),-37.838449,144.992342,1.7
7658,25299594,-37.86630667,145.0378711,Malvern Railway Station (Malvern),-37.866253,145.029294,0.8
7659,25299726,-37.81213157,144.9689308,Parliament Railway Station (Melbourne City),-37.811054,144.972911,0.4
7660,25303422,-37.82829871,144.96868419999996,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964,1.1
7661,25306490,-37.81258684,144.94396369999995,North Melbourne Railway Station (West Melbourne),-37.807419,144.94257,0.6
7662,25306928,-37.83089871,144.9489892,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,1.5
7663,25307335,-37.8109643,144.9526293,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654,0.3
7664,25310049,-37.83981856,144.9754336,South Yarra Railway Station (South Yarra),-37.838449,144.992342,1.5
7665,25312383,-37.80889345,144.96009819999998,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.2
7666,25313076,-37.80751022,144.9679589,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.5
7667,25324382,-37.85197685,144.9804379,Prahran Railway Station (Prahran),-37.849518,144.98986,0.9
7668,25324781,-37.86952728,144.9805365,Balaclava Railway Station (Balaclava),-37.869488,144.993512,1.1
7669,25325780,-37.79957271,144.94686399999995,North Melbourne Railway Station (West Melbourne),-37.807419,144.94257,1.0
7670,25327369,-37.8147911,144.9368454,North Melbourne Railway Station (West Melbourne),-37.807419,144.94257,1.0
7671,25328996,-37.81372691,144.9686589,Parliament Railway Station (Melbourne City),-37.811054,144.972911,0.5
7672,25329725,-37.76145455,144.9670882,Anstey Railway Station (Brunswick),-37.761242,144.960684,0.6
7673,25352614,-37.86996648,145.0367552,Malvern Railway Station (Malvern),-37.866253,145.029294,0.8
7674,25353278,-37.81171835,144.9685773,Parliament Railway Station (Melbourne City),-37.811054,144.972911,0.4
7675,25355464,-37.89403400000001,145.020802,Gardenvale Railway Station (Brighton),-37.896695,145.004168,1.5
7676,25357398,-37.81254543,144.965194,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.4
7677,25358778,-37.82357488,144.9996501,East Richmond Railway Station (Richmond),-37.8264,144.997066,0.4
7678,25360716,-37.81414498,144.96634550000005,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964,0.5
7679,25361170,-37.75962641,144.966072,Anstey Railway Station (Brunswick),-37.761242,144.960684,0.5
7680,25380740,-37.8157623,144.95473180000005,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.4
7681,25382615,-37.78632139,144.9314333,Newmarket Railway Station (Flemington),-37.787328,144.928978,0.2
7682,25382904,-37.83552664,144.9590894,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964,2.0
7683,25383071,-37.77687729,144.9478899,Royal Park Railway Station (Parkville),-37.781193,144.952301,0.6
7684,25386324,-37.85690981,144.99909219999995,Windsor Railway Station (Windsor),-37.856053,144.992035,0.6
7685,25386582,-37.79390132,144.9310041,Kensington Railway Station (Kensington),-37.79378,144.930524,0.0
7686,25392220,-37.82688957,144.989285,Richmond Railway Station (Richmond),-37.824074,144.990164,0.3
7687,25405026,-37.74508827,145.000329,Bell Railway Station (Preston),-37.745562,145.000155,0.1
7688,25409397,-37.74905244,144.9074271,Essendon Railway Station (Essendon),-37.756012,144.916198,1.1
7689,25410064,-37.81237379,144.96631330000002,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.4
7690,25411309,-37.81575774,144.9532823,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.3
7691,25411471,-37.81386213,144.96805790000005,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964,0.5
7692,25428007,-37.81388783,144.94339480000005,North Melbourne Railway Station (West Melbourne),-37.807419,144.94257,0.7
7693,25429165,-37.7659825,144.9579509,Brunswick Railway Station (Brunswick),-37.767721,144.959587,0.2
7694,25429245,-37.81315011,144.9416545,North Melbourne Railway Station (West Melbourne),-37.807419,144.94257,0.6
7695,25429539,-37.81279905,144.9416201,North Melbourne Railway Station (West Melbourne),-37.807419,144.94257,0.6
7696,25430387,-37.81123652,144.96058190000005,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.2
7697,25431034,-37.83022059,144.96829240000002,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964,1.3
7698,25431129,-37.81221267,144.968444,Parliament Railway Station (Melbourne City),-37.811054,144.972911,0.4
7699,25432473,-37.81423933,144.9508919,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.4
7700,25433077,-37.82653059,144.9649212,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964,0.9
7701,25434066,-37.8158605,144.9548256,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.4
7702,25435294,-37.86233028,144.9812505,Windsor Railway Station (Windsor),-37.856053,144.992035,1.2
7703,25436540,-37.79815976,144.9809891,Victoria Park Railway Station (Abbotsford),-37.799158,144.994451,1.2
7704,25444687,-37.76734169,144.971357,Brunswick Railway Station (Brunswick),-37.767721,144.959587,1.0
7705,25456738,-37.8588563,144.98315559999998,Windsor Railway Station (Windsor),-37.856053,144.992035,0.8
7706,25460657,-37.83546725,144.9969299,South Yarra Railway Station (South Yarra),-37.838449,144.992342,0.5
7707,25461708,-37.83425003,144.97256399999995,South Yarra Railway Station (South Yarra),-37.838449,144.992342,1.8
7708,25473945,-37.81527804,144.9545774,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654,0.4
7709,25476154,-37.81581663,144.9530772,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.3
7710,25477684,-37.81537688,144.9535169,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.3
7711,25480578,-37.8156112,144.9546679,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.4
7712,25481536,-37.81526041,144.9550011,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654,0.4
7713,25486185,-37.81014877,144.9556062,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654,0.2
7714,25487994,-37.814263,144.9434957,North Melbourne Railway Station (West Melbourne),-37.807419,144.94257,0.8
7715,25489123,-37.82407463,144.9625554,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964,0.7
7716,25489818,-37.81446333,144.9533253,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654,0.3
7717,25490687,-37.81441974,144.955085,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654,0.3
7718,25490897,-37.80495795,144.98452680000003,Collingwood Railway Station (Abbotsford),-37.804526,144.99375,0.8
7719,25491043,-37.81588692,144.95357099999995,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.3
7720,25491096,-37.80939876,144.9643358,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.2
7721,25495986,-37.80093603,144.9872316,Victoria Park Railway Station (Abbotsford),-37.799158,144.994451,0.7
7722,25498746,-37.76861703,144.9566117,Brunswick Railway Station (Brunswick),-37.767721,144.959587,0.3
7723,25500940,-37.82030802,144.9434972,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.7
7724,25501792,-37.81817687,145.00776489999996,Burnley Railway Station (Burnley),-37.82756,145.007555,1.0
7725,25504042,-37.80786783,144.9605494,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.3
7726,25518076,-37.81058059,144.97021669999995,Parliament Railway Station (Melbourne City),-37.811054,144.972911,0.2
7727,25519662,-37.81572714,144.95295,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.3
7728,25520414,-37.82436143,144.9642755,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964,0.7
7729,25521049,-37.81169582,144.9562905,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654,0.1
7730,25521580,-37.80683426,144.990261,Collingwood Railway Station (Abbotsford),-37.804526,144.99375,0.4
7731,25521871,-37.8373669,144.9387993,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,2.4
7732,25522398,-37.86478217,145.0002263,Balaclava Railway Station (Balaclava),-37.869488,144.993512,0.8
7733,25522579,-37.81682753,144.95346930000005,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.2
7734,25523990,-37.83215696,144.9705147,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964,1.6
7735,25524045,-37.82577359,145.0109084,Burnley Railway Station (Burnley),-37.82756,145.007555,0.4
7736,25524515,-37.81787295,145.00244469999996,West Richmond Railway Station (Richmond),-37.814949,144.991423,1.0
7737,25527292,-37.81420934,144.9484262,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.5
7738,25534327,-37.86632688,145.0247731,Malvern Railway Station (Malvern),-37.866253,145.029294,0.4
7739,25534580,-37.81619953,144.95417769999997,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.3
7740,25535026,-37.80463269,144.9631353,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.6
7741,25536358,-37.78053931,144.9381145,Flemington Bridge Railway Station (North Melbourne),-37.78814,144.939323,0.9
7742,25539351,-37.86617867,144.9823354,Balaclava Railway Station (Balaclava),-37.869488,144.993512,1.0
7743,25548064,-37.84195923,144.9774135,South Yarra Railway Station (South Yarra),-37.838449,144.992342,1.4
7744,25548257,-37.77759151,144.9955733,Merri Railway Station (Northcote),-37.777847,144.992972,0.2
7745,25548364,-37.81125577,144.95895430000004,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654,0.3
7746,25555325,-37.81609875,144.9535864,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.3
7747,25582856,-37.86870664,144.9980376,Balaclava Railway Station (Balaclava),-37.869488,144.993512,0.4
7748,25585950,-37.84056844,144.94058059999998,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,2.7
7749,25586695,-37.86577745,144.9778219,Balaclava Railway Station (Balaclava),-37.869488,144.993512,1.4
7750,25590000,-37.82835962,144.9580405,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,1.3
7751,25590831,-37.86220365,144.9762624,Windsor Railway Station (Windsor),-37.856053,144.992035,1.5
7752,25591445,-37.81094489,144.9576979,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654,0.2
7753,25592851,-37.81448573,144.93912659999995,North Melbourne Railway Station (West Melbourne),-37.807419,144.94257,0.8
7754,25598305,-37.80520159,144.9877174,Collingwood Railway Station (Abbotsford),-37.804526,144.99375,0.5
7755,25600251,-37.81142022,144.9690655,Parliament Railway Station (Melbourne City),-37.811054,144.972911,0.3
7756,25605650,-37.81012942,144.9558959,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654,0.2
7757,25610985,-37.81100176,145.0073676,North Richmond Railway Station (Richmond),-37.810398,144.9925,1.3
7758,25633606,-37.86758881,144.9886169,Balaclava Railway Station (Balaclava),-37.869488,144.993512,0.5
7759,25634485,-37.7620584,144.9306892,Moonee Ponds Railway Station (Moonee Ponds),-37.765707,144.919161,1.1
7760,25635695,-37.82400139999999,144.9641806,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964,0.7
7761,25639869,-37.82929016,144.9431172,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,1.5
7762,25642897,-37.81792076,144.956314,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.4
7763,25645091,-37.85462352,144.9970704,Windsor Railway Station (Windsor),-37.856053,144.992035,0.5
7764,25648386,-37.8178298,145.00934880000003,Burnley Railway Station (Burnley),-37.82756,145.007555,1.1
7765,25651036,-37.80789638,144.9678679,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.5
7766,25651426,-37.79851804,144.94951830000005,North Melbourne Railway Station (West Melbourne),-37.807419,144.94257,1.2
7767,25651492,-37.75068851,145.01842219999997,Bell Railway Station (Preston),-37.745562,145.000155,1.7
7768,25653215,-37.82194687,145.00342849999996,Burnley Railway Station (Burnley),-37.82756,145.007555,0.7
7769,25662604,-37.81285321,144.95114740000002,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654,0.4
7770,25680884,-37.82003754,144.83977030000003,Tottenham Railway Station (West Footscray),-37.799251,144.862945,3.1
7771,25681717,-37.83105829,144.9583868,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,1.6
7772,25682017,-37.83079115,144.9584261,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,1.6
7773,25682733,-37.76988577,144.9731839,Brunswick Railway Station (Brunswick),-37.767721,144.959587,1.2
7774,25682767,-37.76974335,144.971855,Brunswick Railway Station (Brunswick),-37.767721,144.959587,1.1
7775,25682872,-37.7704179,144.9725793,Brunswick Railway Station (Brunswick),-37.767721,144.959587,1.2
7776,25683209,-37.81077316,144.96139209999996,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.1
7777,25684613,-37.80789276,144.96148449999995,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.2
7778,25684649,-37.80735198,144.9603299,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.3
7779,25684744,-37.80894321,144.9610966,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.2
7780,25684757,-37.83788018,144.9756083,South Yarra Railway Station (South Yarra),-37.838449,144.992342,1.5
7781,25692042,-37.83942585,144.9866593,South Yarra Railway Station (South Yarra),-37.838449,144.992342,0.5
7782,25695773,-37.82127855,144.9412108,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,1.0
7783,25695811,-37.8418508,144.9780205,South Yarra Railway Station (South Yarra),-37.838449,144.992342,1.3
7784,25696172,-37.85602611,144.9838919,Windsor Railway Station (Windsor),-37.856053,144.992035,0.7
7785,25696663,-37.82717969,145.0514646,Camberwell Railway Station (Camberwell),-37.826567,145.058697,0.6
7786,25699074,-37.80052383,145.0478069,Auburn Railway Station (Hawthorn East),-37.822398,145.045844,2.4
7787,25704065,-37.85041512,144.9918293,Prahran Railway Station (Prahran),-37.849518,144.98986,0.2
7788,25732590,-37.80298603,144.9857388,Collingwood Railway Station (Abbotsford),-37.804526,144.99375,0.7
7789,25735494,-37.88738387,145.0326858,Glenhuntly Railway Station (Glen Huntly),-37.889719,145.042223,0.9
7790,25741594,-37.79916986,144.9700021,Parliament Railway Station (Melbourne City),-37.811054,144.972911,1.3
7791,25745932,-37.82133189,144.9428774,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.8
7792,25749873,-37.81084823,144.9620532,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.1
7793,25751053,-37.81420006,144.9394142,North Melbourne Railway Station (West Melbourne),-37.807419,144.94257,0.8
7794,25751744,-37.83707052,144.9872205,South Yarra Railway Station (South Yarra),-37.838449,144.992342,0.5
7795,25765163,-37.81516302,144.9382324,North Melbourne Railway Station (West Melbourne),-37.807419,144.94257,0.9
7796,25768083,-37.8211736,144.9406301,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,1.0
7797,25780212,-37.83805598,144.9846699,South Yarra Railway Station (South Yarra),-37.838449,144.992342,0.7
7798,25782906,-37.86490904,145.0012864,Balaclava Railway Station (Balaclava),-37.869488,144.993512,0.9
7799,25783703,-37.78705797,144.9219017,Newmarket Railway Station (Flemington),-37.787328,144.928978,0.6
7800,25784694,-37.78204568,144.99624880000005,Westgarth Railway Station (Northcote),-37.780621,144.999233,0.3
7801,25785846,-37.82772718,144.9600941,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964,1.2
7802,25786385,-37.82633445,144.9587199,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,1.1
7803,25786826,-37.8093401,144.95658,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654,0.3
7804,25788383,-37.81280832,145.010379,Hawthorn Railway Station (Hawthorn),-37.821826,145.022899,1.5
7805,25789529,-37.75122453,144.9825103,Thornbury Railway Station (Thornbury),-37.755052,144.998572,1.5
7806,25793952,-37.82707328,144.9619438,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964,1.1
7807,25795624,-37.81197045,145.01478899999995,Hawthorn Railway Station (Hawthorn),-37.821826,145.022899,1.3
7808,25796823,-37.80613459,144.960803,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.5
7809,25800803,-37.79882834,144.8678309,Tottenham Railway Station (West Footscray),-37.799251,144.862945,0.4
7810,25811504,-37.8194438,144.9554363,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.4
7811,25813598,-37.83557396,144.9507362,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,2.0
7812,25814939,-37.81028528,144.98956769999995,North Richmond Railway Station (Richmond),-37.810398,144.9925,0.3
7813,25815397,-37.81461761,144.95314430000005,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654,0.4
7814,25816002,-37.8106851,144.95862730000005,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654,0.3
7815,25816720,-37.80402274,144.96301110000005,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.7
7816,25817471,-37.81136611,144.9602759,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.3
7817,25817986,-37.80986784,144.9604507,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.2
7818,25818905,-37.87515808,144.9850872,Ripponlea Railway Station (Ripponlea),-37.875906,144.995237,0.9
7819,25820900,-37.79963565,145.0614476,Auburn Railway Station (Hawthorn East),-37.822398,145.045844,2.9
7820,25843232,-37.8070796,144.9421127,North Melbourne Railway Station (West Melbourne),-37.807419,144.94257,0.1
7821,25846917,-37.80466869,144.96180149999995,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.6
7822,25847215,-37.81581399,144.9534254,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.3
7823,25847875,-37.80766325,144.9601264,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.3
7824,25849554,-37.8155385,144.9549004,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654,0.4
7825,25849578,-37.81057859,144.95072530000004,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654,0.5
7826,25855160,-37.81571272,144.9479552,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.4
7827,25869518,-37.82194374,145.03775469999997,Glenferrie Railway Station (Hawthorn),-37.821467,145.036439,0.1
7828,25878797,-37.84175041,144.945327,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,2.7
7829,25884976,-37.81769593,144.9547896,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.3
7830,25895643,-37.80953693,144.95831230000005,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654,0.4
7831,25897819,-37.83167315,145.06219380000005,Camberwell Railway Station (Camberwell),-37.826567,145.058697,0.6
7832,25902907,-37.82794616,144.9584306,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,1.3
7833,25916629,-37.79748943,145.0318039,Alphington Railway Station (Alphington),-37.778394,145.031255,2.1
7834,25918148,-37.81430276,144.953913,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654,0.3
7835,25923925,-37.82142044,144.9628118,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964,0.5
7836,25931093,-37.82031331,145.0264072,Hawthorn Railway Station (Hawthorn),-37.821826,145.022899,0.4
7837,25934519,-37.82634856,144.96114409999996,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964,1.0
7838,25945129,-37.83795835,144.9933456,South Yarra Railway Station (South Yarra),-37.838449,144.992342,0.1
7839,25948604,-37.85884401,144.9729638,Windsor Railway Station (Windsor),-37.856053,144.992035,1.7
7840,25949762,-37.84516807,144.9931883,Prahran Railway Station (Prahran),-37.849518,144.98986,0.6
7841,25950140,-37.7970096,144.9826998,Victoria Park Railway Station (Abbotsford),-37.799158,144.994451,1.1
7842,25950845,-37.81580944,145.0079816,Burnley Railway Station (Burnley),-37.82756,145.007555,1.3
7843,25952369,-37.80878862,144.9598967,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.3
7844,25953718,-37.81703603,144.9454814,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.5
7845,25953937,-37.77598624,144.95962409999996,Jewell Railway Station (Brunswick),-37.774987,144.958717,0.1
7846,25958993,-37.84345048,144.9945861,South Yarra Railway Station (South Yarra),-37.838449,144.992342,0.6
7847,25959526,-37.81815599,144.9974877,West Richmond Railway Station (Richmond),-37.814949,144.991423,0.6
7848,25959532,-37.82243569,144.9631267,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964,0.6
7849,25959992,-37.81618416,144.9377541,North Melbourne Railway Station (West Melbourne),-37.807419,144.94257,1.1
7850,25961047,-37.82686922,144.9592889,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964,1.2
7851,25963668,-37.82666953,144.9586963,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,1.2
7852,25983966,-37.80376261,144.9629051,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.7
7853,25985688,-37.80550342,144.96067119999995,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.5
7854,25988563,-37.79094873,145.00008400000004,Clifton Hill Railway Station (Clifton Hill),-37.788657,144.995417,0.5
7855,25990845,-37.86213834,144.9773612,Windsor Railway Station (Windsor),-37.856053,144.992035,1.5
7856,25997074,-37.80589060000001,144.9427237,North Melbourne Railway Station (West Melbourne),-37.807419,144.94257,0.2
7857,25997405,-37.81600258,144.9370398,North Melbourne Railway Station (West Melbourne),-37.807419,144.94257,1.1
7858,26006960,-37.81567625,144.971582,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964,0.5
7859,26007042,-37.82697038,144.9595397,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964,1.2
7860,26010728,-37.80935117,144.9605656,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.2
7861,26011722,-37.80951699,144.9673303,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.4
7862,26011796,-37.8013026,144.9813531,Collingwood Railway Station (Abbotsford),-37.804526,144.99375,1.1
7863,26012035,-37.8182413,144.95429230000005,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.3
7864,26012059,-37.8107679,144.9614389,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.1
7865,26012333,-37.8055515,144.9640949,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.5
7866,26012909,-37.80366083,144.9626523,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.7
7867,26014262,-37.80278064,144.95948090000005,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.8
7868,26020446,-37.87540241,144.97594980000005,Balaclava Railway Station (Balaclava),-37.869488,144.993512,1.7
7869,26023020,-37.81027512,144.9605725,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.2
7870,26025939,-37.80348642,144.963976,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.7
7871,26034688,-37.81324591,144.9572452,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654,0.2
7872,26035345,-37.80756623,144.94311090000005,North Melbourne Railway Station (West Melbourne),-37.807419,144.94257,0.1
7873,26044735,-37.87645974,144.9891679,Ripponlea Railway Station (Ripponlea),-37.875906,144.995237,0.5
7874,26045369,-37.81876502,144.95568290000003,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.4
7875,26045826,-37.81580479,144.95414530000005,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.3
7876,26046953,-37.80740309,144.9433131,North Melbourne Railway Station (West Melbourne),-37.807419,144.94257,0.1
7877,26055667,-37.80812881,144.9615678,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.2
7878,26066143,-37.83637385,144.96855980000004,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964,2.0
7879,26066862,-37.76503604,144.99848280000003,Croxton Railway Station (Northcote),-37.764101,144.997056,0.2
7880,26067818,-37.79653626,144.9817582,Victoria Park Railway Station (Abbotsford),-37.799158,144.994451,1.2
7881,26070830,-37.81446159,144.9551233,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654,0.3
7882,26071429,-37.82435512,145.0460955,Auburn Railway Station (Hawthorn East),-37.822398,145.045844,0.2
7883,26072523,-37.82450931,144.9985199,East Richmond Railway Station (Richmond),-37.8264,144.997066,0.2
7884,26077424,-37.82844527,144.95962749999995,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964,1.3
7885,26084493,-37.81531018,144.9519831,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.3
7886,26085495,-37.81941769,145.0033644,East Richmond Railway Station (Richmond),-37.8264,144.997066,1.0
7887,26086408,-37.82298505,144.9615795,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964,0.7
7888,26089693,-37.80653723,144.9858217,North Richmond Railway Station (Richmond),-37.810398,144.9925,0.7
7889,26090183,-37.77493675,144.9489482,Royal Park Railway Station (Parkville),-37.781193,144.952301,0.8
7890,26094023,-37.81458235,144.946133,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.6
